x,y,phenotype,niche,type1,type2,patient,1,2
-3.161390617209907,5.316567404468692,type1,1,1,0,1,1,0
-11.63666426941451,6.264774295439588,type1,1,1,0,1,1,0
-16.153469936675346,1.5669590681354983,type1,1,1,0,1,1,0
-13.15107293356396,1.8066701529944875,type1,1,1,0,1,1,0
-1.3579690594514062,3.101502308167009,type1,1,1,0,1,1,0
-12.163277629677609,7.873588371050221,type1,1,1,0,1,1,0
-12.303450247557317,6.297418936408105,type1,1,1,0,1,1,0
-11.085676501866828,9.39105059043974,type1,1,1,0,1,1,0
-7.2750450696630065,3.0769945909405583,type1,1,1,0,1,1,0
-19.593680149353983,9.840144032632642,type1,1,1,0,1,1,0
-17.634697072620337,7.854576287842836,type1,1,1,0,1,1,0
-12.135190910885868,9.005109061960773,type1,1,1,0,1,1,0
-19.135771314294335,0.3605964912823878,type1,1,1,0,1,1,0
-12.763417652955498,8.135645414744337,type1,1,1,0,1,1,0
-12.702757296104894,3.627352116961752,type1,1,1,0,1,1,0
-2.5893670228306758,4.216965280015396,type1,1,1,0,1,1,0
-4.902843039812815,5.868630464305453,type1,1,1,0,1,1,0
-4.088053398721511,7.603443880725118,type1,1,1,0,1,1,0
-0.615123181385453,9.921656867724224,type1,1,1,0,1,1,0
-13.39113205722656,0.7231847393109214,type1,1,1,0,1,1,0
-18.075105138860263,4.9277549735767465,type1,1,1,0,1,1,0
-11.385287715402963,5.681826020163422,type1,1,1,0,1,1,0
-4.103323554761232,2.729999911404664,type1,1,1,0,1,1,0
-9.873556777003971,4.754502015825731,type1,1,1,0,1,1,0
-13.916004149499734,7.200012804340025,type1,1,1,0,1,1,0
-19.42231333488951,2.217603129799086,type1,1,1,0,1,1,0
-8.722537465226626,3.258293030483741,type1,1,1,0,1,1,0
-6.562800745135103,1.6920940190330611,type1,1,1,0,1,1,0
-17.780944859968663,3.4266858880545383,type1,1,1,0,1,1,0
-0.0312877624192218,2.8581087469989463,type1,1,1,0,1,1,0
-5.94193680004955,2.165364012848657,type1,1,1,0,1,1,0
-18.13853226241154,8.841330986180598,type1,1,1,0,1,1,0
-15.20651497473157,8.322555856605595,type1,1,1,0,1,1,0
-1.2053080357710542,8.765508710988932,type1,1,1,0,1,1,0
-1.7246415638769896,2.501862742402185,type1,1,1,0,1,1,0
-6.302325090281542,0.2659727480529084,type1,1,1,0,1,1,0
-7.3757730610061,4.607152465607549,type1,1,1,0,1,1,0
-12.933513529698358,8.548376001722232,type1,1,1,0,1,1,0
-8.449407057404372,8.238005961977064,type1,1,1,0,1,1,0
-17.584340215989435,4.3147143355538455,type1,1,1,0,1,1,0
-9.070609679307362,0.3715402081758545,type1,1,1,0,1,1,0
-10.69505222442062,3.471774869879746,type1,1,1,0,1,1,0
-17.203627488692113,3.438981715045476,type1,1,1,0,1,1,0
-2.6804788807450493,3.152102690386277,type1,1,1,0,1,1,0
-8.4076998649814,1.9586944519574223,type1,1,1,0,1,1,0
-4.328984128543533,1.2339258429355038,type1,1,1,0,1,1,0
-6.719090701395432,6.168001281119111,type1,1,1,0,1,1,0
-10.183160220265025,5.780518456640054,type1,1,1,0,1,1,0
-18.82813356498822,3.687195679164873,type1,1,1,0,1,1,0
-10.083098431451056,2.375477241112786,type1,1,1,0,1,1,0
-9.769479342922276,3.555088194967081,type1,1,1,0,1,1,0
-2.5118693761854054,4.348803858901807,type1,1,1,0,1,1,0
-12.711248126817209,4.4911439575234535,type1,1,1,0,1,1,0
-13.924909852763497,6.549338251819883,type1,1,1,0,1,1,0
-2.973337992887487,5.962931719794845,type1,1,1,0,1,1,0
-16.624701543809422,3.384311780894864,type1,1,1,0,1,1,0
-14.22981679514514,5.877522930316421,type1,1,1,0,1,1,0
-9.683529079585982,9.89085467044058,type1,1,1,0,1,1,0
-5.972810667622532,0.7525475804306969,type1,1,1,0,1,1,0
-1.9756188981905856,6.30134367836348,type1,1,1,0,1,1,0
-19.11087613719909,2.236108389364269,type1,1,1,0,1,1,0
-6.620320089627569,3.5803696386736705,type1,1,1,0,1,1,0
-4.870685160079111,9.610820486893124,type1,1,1,0,1,1,0
-7.526186516384302,8.70618173181241,type1,1,1,0,1,1,0
-5.15269370531419,0.9103608722676092,type1,1,1,0,1,1,0
-11.837887330555583,9.624428547986714,type1,1,1,0,1,1,0
-9.415226945081905,5.057880828330113,type1,1,1,0,1,1,0
-1.3019472264838932,1.9699156318124245,type1,1,1,0,1,1,0
-0.1715055204345432,1.9699404449599407,type1,1,1,0,1,1,0
-9.27738985537106,3.0003763815307174,type1,1,1,0,1,1,0
1.6965604138173584,7.897013331049573,type2,2,0,1,1,0,1
11.142566235432438,7.567525804987708,type1,1,1,0,1,1,0
13.52664929448648,6.012802373065327,type2,2,0,1,1,0,1
0.9850278605267128,1.9233671772494831,type1,1,1,0,1,1,0
18.93726909628463,4.38590630390888,type2,2,0,1,1,0,1
12.283761309783369,9.659914875891452,type2,2,0,1,1,0,1
9.308861206250338,4.191605841869781,type2,2,0,1,1,0,1
15.43143558941141,1.5796029594992245,type2,2,0,1,1,0,1
5.728969832213346,7.425583473561187,type1,1,1,0,1,1,0
19.26026694849481,7.520943563545535,type2,2,0,1,1,0,1
1.5897646189184256,2.3504024603476825,type1,1,1,0,1,1,0
11.212596156644372,7.723817659720902,type2,2,0,1,1,0,1
14.398084323892306,4.8538159173815085,type2,2,0,1,1,0,1
18.58506305619459,7.625870380131621,type2,2,0,1,1,0,1
12.037234283524414,5.402219651266979,type2,2,0,1,1,0,1
8.508249983796386,1.815085419092312,type1,1,1,0,1,1,0
15.68119231867174,3.518862699898299,type2,2,0,1,1,0,1
16.008106072558412,5.3230517640623765,type2,2,0,1,1,0,1
3.935679448200808,1.1401210626555314,type1,1,1,0,1,1,0
14.01470436599534,3.0632162053538394,type2,2,0,1,1,0,1
6.446507546811864,5.508352002378798,type1,1,1,0,1,1,0
11.461233269880736,1.0463349757789753,type1,1,1,0,1,1,0
9.998343361224698,3.963898574084379,type2,2,0,1,1,0,1
19.15580180348212,0.0180204180090015,type2,2,0,1,1,0,1
16.212322336376733,6.365395447717943,type2,2,0,1,1,0,1
11.448010222493272,2.58356223094133,type1,1,1,0,1,1,0
4.815183503242557,8.198404506282056,type1,1,1,0,1,1,0
8.139556301912947,8.370192571565575,type2,2,0,1,1,0,1
9.589323422429496,7.662078720534458,type1,1,1,0,1,1,0
19.9144005605769,0.961465902345312,type2,2,0,1,1,0,1
17.553495515034385,6.938248729996862,type2,2,0,1,1,0,1
7.46448108562944,0.8970346247568939,type2,2,0,1,1,0,1
8.631754287127631,1.541276077414092,type1,1,1,0,1,1,0
17.307766538988993,1.807928097825181,type2,2,0,1,1,0,1
0.12623786496744,9.54796172196412,type1,1,1,0,1,1,0
4.371089951197815,4.432297975084784,type2,2,0,1,1,0,1
0.9074812090077812,8.288646881521572,type1,1,1,0,1,1,0
0.2761900319629262,4.391407807569745,type1,1,1,0,1,1,0
7.50500916257876,7.600405015726008,type1,1,1,0,1,1,0
13.634367165596151,5.324475382037476,type2,2,0,1,1,0,1
12.96076936975956,4.890448703310607,type2,2,0,1,1,0,1
5.924649672918969,6.291618469799345,type2,2,0,1,1,0,1
8.765881028677736,2.953891573508097,type1,1,1,0,1,1,0
2.504634239803836,4.429306615167699,type1,1,1,0,1,1,0
9.077345703231249,7.337916712044146,type1,1,1,0,1,1,0
18.650739456337718,6.324040380516694,type2,2,0,1,1,0,1
4.413624835955645,8.522422689993508,type2,2,0,1,1,0,1
3.4262976109394927,8.62986330817946,type1,1,1,0,1,1,0
7.049838945131388,9.88635821618355,type1,1,1,0,1,1,0
18.98979300696689,4.638867042533289,type2,2,0,1,1,0,1
16.516211585563152,6.17866634918463,type1,1,1,0,1,1,0
11.679580223431326,5.032725747096242,type2,2,0,1,1,0,1
1.8557013471436836,6.444712581379317,type1,1,1,0,1,1,0
16.481518889779707,1.520879191649508,type2,2,0,1,1,0,1
0.0418158651982936,0.4338779292439254,type1,1,1,0,1,1,0
16.070097455915388,0.0022335233045545,type2,2,0,1,1,0,1
4.921643358941646,3.5704540657187955,type1,1,1,0,1,1,0
17.016697468445166,9.348181077081268,type2,2,0,1,1,0,1
13.629912181447354,7.257756880195659,type2,2,0,1,1,0,1
12.569106612850383,9.346296966774702,type2,2,0,1,1,0,1
16.67766713061557,3.827000480607236,type2,2,0,1,1,0,1
15.020577818865648,5.260886966654238,type2,2,0,1,1,0,1
18.61260659551789,5.951736027938938,type2,2,0,1,1,0,1
19.70716971081381,0.4446530351962763,type2,2,0,1,1,0,1
8.247783756802997,2.2978405769401142,type1,1,1,0,1,1,0
14.743931537223808,6.80151650805117,type1,1,1,0,1,1,0
1.1376240160222495,2.758600467459261,type1,1,1,0,1,1,0
8.995514661010695,7.938455990586761,type1,1,1,0,1,1,0
2.2506998027920333,8.90930547820899,type1,1,1,0,1,1,0
1.2313192840112053,9.968407480092646,type1,1,1,0,1,1,0
9.529105683005875,1.47928848185355,type1,1,1,0,1,1,0
13.150190783393036,0.0753850023662161,type1,1,1,0,1,1,0
17.49903703459108,2.415333308645149,type2,2,0,1,1,0,1
16.09221129321645,9.194248294289828,type2,2,0,1,1,0,1
3.1553622380820823,4.64555639177566,type2,2,0,1,1,0,1
18.17412046145358,9.65327479735007,type2,2,0,1,1,0,1
13.315146151123336,8.333002407599167,type1,1,1,0,1,1,0
11.382548157421082,5.918349129249847,type1,1,1,0,1,1,0
18.26943426980389,6.880498976078625,type2,2,0,1,1,0,1
3.163730277190855,8.518845518461225,type1,1,1,0,1,1,0
12.798837886288956,8.250677723402827,type1,1,1,0,1,1,0
12.480840023134478,6.664062037515416,type1,1,1,0,1,1,0
15.610619122536637,0.5551296607312528,type2,2,0,1,1,0,1
5.933472220666028,8.64339099088155,type2,2,0,1,1,0,1
15.207786153074323,5.162483741049684,type2,2,0,1,1,0,1
18.795329920498496,7.041662620815953,type2,2,0,1,1,0,1
3.8884791883617154,3.640282169153928,type1,1,1,0,1,1,0
10.72353012409692,0.016362727992758,type2,2,0,1,1,0,1
0.5244938964714407,3.0036210521342577,type1,1,1,0,1,1,0
11.570905324913646,1.7980720253920637,type1,1,1,0,1,1,0
8.668668825371151,9.91134644210016,type1,1,1,0,1,1,0
1.3214550180869766,3.10492617878647,type1,1,1,0,1,1,0
1.6554810122957453,0.5533892400593388,type2,2,0,1,1,0,1
16.316345792500535,3.27928042808475,type2,2,0,1,1,0,1
18.23287552819757,3.2504423812878738,type2,2,0,1,1,0,1
12.824693471375952,9.014051193082008,type1,1,1,0,1,1,0
2.945601272153613,3.815020316927405,type1,1,1,0,1,1,0
19.63226124111593,8.174359815296217,type2,2,0,1,1,0,1
3.9209663237617383,6.260716651177884,type1,1,1,0,1,1,0
4.0773164311837,8.639593831911455,type1,1,1,0,1,1,0
7.563451777698226,4.264131738230576,type1,1,1,0,1,1,0
4.051937353033503,5.106869900818979,type1,1,1,0,1,1,0
0.2150636139401029,1.5819285385244286,type1,1,1,0,1,1,0
16.706209881198998,3.590277837334881,type2,2,0,1,1,0,1
2.9916068935340268,5.5046685198720136,type1,1,1,0,1,1,0
11.293846765626537,2.224308017005568,type2,2,0,1,1,0,1
3.9147262388728032,9.33762320336136,type1,1,1,0,1,1,0
15.319711573333814,5.825629797380242,type1,1,1,0,1,1,0
8.158366198537303,7.297629336736852,type1,1,1,0,1,1,0
2.061267886968392,3.136802480716682,type1,1,1,0,1,1,0
13.90031121001538,0.6082301958537972,type1,1,1,0,1,1,0
11.357667067969553,5.560330519669936,type1,1,1,0,1,1,0
18.344810974352693,6.186120746515514,type2,2,0,1,1,0,1
17.23774018429556,1.7257582846003616,type2,2,0,1,1,0,1
0.2130292719888804,8.39127663772376,type1,1,1,0,1,1,0
0.0439347801992551,8.789845793813685,type1,1,1,0,1,1,0
1.9464533383043812,4.967800543606208,type1,1,1,0,1,1,0
15.002044603721815,8.031681956228198,type2,2,0,1,1,0,1
0.0086766122850456,7.274100390588122,type1,1,1,0,1,1,0
2.0739606308963365,9.48545252756569,type1,1,1,0,1,1,0
5.416246458885395,0.6490337455710571,type1,1,1,0,1,1,0
1.711117253436123,5.000515653687304,type1,1,1,0,1,1,0
9.060494107946688,0.5347411758779863,type2,2,0,1,1,0,1
17.92714135838822,1.6990786873417818,type2,2,0,1,1,0,1
16.641833170771708,4.643076835592312,type2,2,0,1,1,0,1
11.28865760017488,7.45647351636804,type2,2,0,1,1,0,1
19.88335201380025,3.0974626154028693,type2,2,0,1,1,0,1
10.92546420976844,1.2095666860202037,type1,1,1,0,1,1,0
15.053657189876972,5.825662913100073,type2,2,0,1,1,0,1
4.199065728196157,9.04085278788678,type1,1,1,0,1,1,0
12.967498744922894,8.240679905491007,type1,1,1,0,1,1,0
5.884557803612318,6.085324105039519,type1,1,1,0,1,1,0
4.158324050394253,8.071728995584198,type1,1,1,0,1,1,0
16.40070857756159,1.5053756213996572,type2,2,0,1,1,0,1
19.23348656597166,3.8132791199975946,type2,2,0,1,1,0,1
0.1967400741806702,0.887040146993735,type1,1,1,0,1,1,0
16.41660180775482,1.8233980002103731,type2,2,0,1,1,0,1
8.007341362311827,0.3988554022793789,type1,1,1,0,1,1,0
15.652879704885112,8.456167040907536,type2,2,0,1,1,0,1
6.308113070829182,5.869534130389028,type1,1,1,0,1,1,0
2.0294089019801054,0.7374318861150209,type1,1,1,0,1,1,0
9.306664811624046,4.611849307060415,type1,1,1,0,1,1,0
6.841394730776815,1.9180228644449129,type1,1,1,0,1,1,0
5.261571524852464,9.388175498519365,type1,1,1,0,1,1,0
13.85574025143966,3.822726611127672,type2,2,0,1,1,0,1
3.293471753374102,6.323713462983128,type1,1,1,0,1,1,0
13.61358259787606,7.425852920130788,type2,2,0,1,1,0,1
15.53247406149818,3.849848460353511,type2,2,0,1,1,0,1
1.2488558644299808,1.2956800609733443,type1,1,1,0,1,1,0
0.0305702580021383,8.97324517443288,type1,1,1,0,1,1,0
0.7651067823181634,0.2485568020241291,type1,1,1,0,1,1,0
6.150097650667989,4.35757741334322,type2,2,0,1,1,0,1
9.295171491744451,9.479245725142146,type2,2,0,1,1,0,1
2.1467619041279407,5.6106297636591576,type1,1,1,0,1,1,0
1.5933490441395604,1.1195798562934831,type1,1,1,0,1,1,0
16.16826498603624,1.3775483220813256,type2,2,0,1,1,0,1
8.867484553831794,0.0996763510888187,type2,2,0,1,1,0,1
8.726381194125302,9.850209050142766,type2,2,0,1,1,0,1
17.553473152891087,9.75560254151757,type2,2,0,1,1,0,1
14.629069717006566,8.163241355994582,type2,2,0,1,1,0,1
0.5792811692758071,7.162407989458171,type1,1,1,0,1,1,0
10.9179911654169,1.950851032695311,type1,1,1,0,1,1,0
2.231246122685593,5.389628609507906,type1,1,1,0,1,1,0
19.348135946427213,7.982967570753882,type2,2,0,1,1,0,1
0.8856972332089774,5.073008915788816,type1,1,1,0,1,1,0
12.202409344725549,1.0391861059764962,type1,1,1,0,1,1,0
0.5336627243174719,9.403361916190596,type1,1,1,0,1,1,0
15.59980176799544,3.939181180646391,type2,2,0,1,1,0,1
5.159141933365323,0.4986208727914676,type2,2,0,1,1,0,1
1.4770413537401916,9.314468017625394,type1,1,1,0,1,1,0
16.160968811563446,4.31662363664313,type2,2,0,1,1,0,1
4.107424550685657,8.787431692985503,type1,1,1,0,1,1,0
11.435724748519483,5.510145874420813,type2,2,0,1,1,0,1
9.269225303537036,2.533072202253115,type2,2,0,1,1,0,1
16.578441711223174,4.69833544389744,type2,2,0,1,1,0,1
11.45647256970266,3.9461948834235834,type1,1,1,0,1,1,0
3.595122705380449,8.936867080140319,type2,2,0,1,1,0,1
15.197485790501975,6.131257057859169,type2,2,0,1,1,0,1
9.506734249640502,8.881579553699053,type2,2,0,1,1,0,1
10.862451833041558,7.146569134467637,type2,2,0,1,1,0,1
0.3151781697956535,9.797693434836866,type1,1,1,0,1,1,0
12.714226304975115,4.635398497680407,type2,2,0,1,1,0,1
18.848560093784705,2.106909573231204,type2,2,0,1,1,0,1
5.2392069446106015,1.5367730644881097,type1,1,1,0,1,1,0
17.562469056860692,7.155751268129858,type1,1,1,0,1,1,0
12.080273661060438,0.0001962398495269,type2,2,0,1,1,0,1
7.378658751000167,5.258934948721881,type2,2,0,1,1,0,1
18.911446898576123,3.1464076784662387,type2,2,0,1,1,0,1
7.230994128656285,2.17370308541402,type2,2,0,1,1,0,1
4.475125494880274,1.3727782658611765,type1,1,1,0,1,1,0
19.91617998088708,1.9222406014589453,type2,2,0,1,1,0,1
8.648821190090183,0.0281920994605022,type2,2,0,1,1,0,1
12.757904988810251,7.520894274822004,type2,2,0,1,1,0,1
12.844248712107497,3.713708073026659,type2,2,0,1,1,0,1
8.180894833410006,1.3327298801371534,type1,1,1,0,1,1,0
4.6537275097637165,4.671704091654139,type1,1,1,0,1,1,0
11.856393360825315,2.1019044304197143,type1,1,1,0,1,1,0
3.807001501667997,8.039610559531896,type1,1,1,0,1,1,0
17.145801129444152,7.943956368074417,type2,2,0,1,1,0,1
12.43692361479473,5.945243437185802,type1,1,1,0,1,1,0
1.1310521827123443,6.907387648991233,type1,1,1,0,1,1,0
0.0220407826306212,8.216618767768772,type1,1,1,0,1,1,0
8.59581901232654,9.177320918661938,type1,1,1,0,1,1,0
14.5582229698772,5.2022509450549705,type2,2,0,1,1,0,1
2.870180457899092,9.45336679428001,type1,1,1,0,1,1,0
14.340250287631878,8.829878787405654,type2,2,0,1,1,0,1
9.674075587769682,4.042411854004286,type1,1,1,0,1,1,0
18.096445388669917,7.687865985561139,type2,2,0,1,1,0,1
3.292814405608091,3.7426456679473,type1,1,1,0,1,1,0
18.0439431204498,2.2292602581639,type2,2,0,1,1,0,1
12.58795287224559,2.614267140316405,type2,2,0,1,1,0,1
5.701122285607392,3.2439237837226558,type1,1,1,0,1,1,0
12.271865174625514,3.7364228475960912,type2,2,0,1,1,0,1
6.258506960946204,9.001423685707369,type2,2,0,1,1,0,1
10.136733053248768,6.420305821226179,type2,2,0,1,1,0,1
1.8306055047874392,0.4271959232313127,type1,1,1,0,1,1,0
7.820863810711042,0.5377370895590616,type1,1,1,0,1,1,0
18.590677936916144,4.931130305349599,type2,2,0,1,1,0,1
1.245654451840552,9.606412548742828,type1,1,1,0,1,1,0
10.851703800278251,8.953038466971638,type1,1,1,0,1,1,0
16.703415301483776,3.525195650211177,type2,2,0,1,1,0,1
11.034545985347792,3.4527331549987874,type1,1,1,0,1,1,0
17.77957686078217,7.528636167619727,type2,2,0,1,1,0,1
11.054881856767134,5.50511927537952,type2,2,0,1,1,0,1
0.3057939322421821,3.483897437272569,type1,1,1,0,1,1,0
19.384116159120595,5.992099601155586,type2,2,0,1,1,0,1
3.8631525403799927,0.5516921266457497,type1,1,1,0,1,1,0
14.274001791163986,2.661639460707917,type1,1,1,0,1,1,0
12.826716485152144,3.201612332529886,type2,2,0,1,1,0,1
18.388661750845284,5.393402708676817,type2,2,0,1,1,0,1
1.4177528294983155,0.1947971402718573,type1,1,1,0,1,1,0
4.338471644548221,2.6652782728076185,type1,1,1,0,1,1,0
14.994302826849628,7.234750994960672,type2,2,0,1,1,0,1
11.877884802649834,6.6776284080806105,type1,1,1,0,1,1,0
4.476478979149645,5.360927488552162,type1,1,1,0,1,1,0
12.170537582870471,1.291653883608351,type2,2,0,1,1,0,1
3.090071926961211,6.89528400418379,type1,1,1,0,1,1,0
14.419232108253944,7.566558515959914,type2,2,0,1,1,0,1
16.64482899951781,9.418753550574062,type2,2,0,1,1,0,1
7.4653700916983645,6.72390413726041,type1,1,1,0,1,1,0
6.068537397396003,7.151467025339152,type1,1,1,0,1,1,0
1.338506374386195,2.1266207914134663,type1,1,1,0,1,1,0
12.10947313344236,6.24967493586722,type2,2,0,1,1,0,1
4.42969796770996,9.458224229498173,type1,1,1,0,1,1,0
15.62261734024888,6.482936456237114,type2,2,0,1,1,0,1
0.5666774252038054,2.4014647960794013,type1,1,1,0,1,1,0
13.73884216657352,8.515600798431489,type1,1,1,0,1,1,0
12.587868526394995,8.246136429717673,type1,1,1,0,1,1,0
3.740675653811729,1.4772302349296562,type1,1,1,0,1,1,0
17.785657759166448,2.071220832883154,type2,2,0,1,1,0,1
4.960459424857373,6.114089831536016,type1,1,1,0,1,1,0
5.147149702624261,5.063399497672397,type1,1,1,0,1,1,0
18.858229774265386,0.8329312000318512,type2,2,0,1,1,0,1
13.34621156684907,8.482350840612142,type2,2,0,1,1,0,1
12.194741640805429,5.211426735904681,type1,1,1,0,1,1,0
6.228687781584941,6.084456801316122,type1,1,1,0,1,1,0
12.74357823955282,7.411310458011952,type2,2,0,1,1,0,1
8.26729909071095,6.874543198010645,type1,1,1,0,1,1,0
18.60774391051083,9.873554235984011,type2,2,0,1,1,0,1
5.526949188399197,4.685943091178709,type1,1,1,0,1,1,0
3.855546997391577,2.815194145912192,type2,2,0,1,1,0,1
5.342567504884455,4.910201278717654,type1,1,1,0,1,1,0
18.842100087967815,8.730501284487943,type2,2,0,1,1,0,1
19.308676534183903,6.287727602638426,type2,2,0,1,1,0,1
7.799068937752141,7.959098503854818,type2,2,0,1,1,0,1
17.390458794306607,2.9069251304113277,type2,2,0,1,1,0,1
13.927175003020889,3.825886817124148,type2,2,0,1,1,0,1
13.420415796692966,0.6732234542818982,type1,1,1,0,1,1,0
11.411644729013029,7.190447289547271,type1,1,1,0,1,1,0
5.629768440913119,0.3235455820759203,type2,2,0,1,1,0,1
14.498121513445463,7.953560567665629,type2,2,0,1,1,0,1
10.939859107439707,0.0018972506261383,type1,1,1,0,1,1,0
1.0472173274986862,1.777049374695585,type1,1,1,0,1,1,0
11.01615994362948,2.477935355687229,type2,2,0,1,1,0,1
1.3991723982910065,0.7705684021005033,type1,1,1,0,1,1,0
11.491452031939378,6.645877578580195,type2,2,0,1,1,0,1
15.362294827197651,6.50883353095103,type2,2,0,1,1,0,1
5.323151542207056,3.594852690568342,type1,1,1,0,1,1,0
7.329758602881635,1.7240283038570392,type2,2,0,1,1,0,1
6.7161053869086444,6.594954742679485,type2,2,0,1,1,0,1
16.14717377618524,0.5145053545371492,type2,2,0,1,1,0,1
2.8816788947262677,3.0684496027839248,type1,1,1,0,1,1,0
14.474626352946425,9.166288620190803,type2,2,0,1,1,0,1
7.827212127347303,6.903939797604722,type1,1,1,0,1,1,0
18.452381829033204,8.118660919500615,type2,2,0,1,1,0,1
17.17506911513736,0.3148415162433171,type2,2,0,1,1,0,1
4.6888611184596645,8.87387574132685,type1,1,1,0,1,1,0
15.93092347628099,6.637307961973269,type2,2,0,1,1,0,1
11.248888115960876,5.659605720985447,type1,1,1,0,1,1,0
15.48772834168079,7.395285055881783,type2,2,0,1,1,0,1
14.627021046503152,2.994479837339703,type1,1,1,0,1,1,0
13.57329656247196,2.313366564089403,type1,1,1,0,1,1,0
3.675575102892033,5.550440084230454,type2,2,0,1,1,0,1
13.260841565361629,0.1311249081756449,type2,2,0,1,1,0,1
5.895135810659529,9.417751069590922,type1,1,1,0,1,1,0
0.2374984428182824,2.700095654212096,type1,1,1,0,1,1,0
3.259260598345426,6.627260024836051,type1,1,1,0,1,1,0
11.454548162957902,1.7982783722846083,type2,2,0,1,1,0,1
19.12264728577744,5.608869418294677,type2,2,0,1,1,0,1
1.848873807796436,8.37865762574102,type2,2,0,1,1,0,1
18.299118527047693,7.027159461129529,type2,2,0,1,1,0,1
15.72534212405856,8.737306192709658,type1,1,1,0,1,1,0
13.908568141333925,2.128654389051433,type1,1,1,0,1,1,0
17.963271659741945,3.497754344667192,type2,2,0,1,1,0,1
12.297121379233683,0.5720344092792529,type2,2,0,1,1,0,1
13.192373284013524,0.6292024901882731,type2,2,0,1,1,0,1
16.05548241114611,2.196253829906869,type1,1,1,0,1,1,0
4.564049678374769,0.5562842761527165,type2,2,0,1,1,0,1
6.574688127801522,3.960119276607728,type1,1,1,0,1,1,0
2.8006010452791585,9.106436638908557,type1,1,1,0,1,1,0
3.1141923696056883,9.832886012930016,type1,1,1,0,1,1,0
14.89168123684356,8.592902320863159,type2,2,0,1,1,0,1
15.548870151930617,6.109488901195683,type1,1,1,0,1,1,0
13.466471059527482,6.867113644203085,type1,1,1,0,1,1,0
3.49274284857803,7.285365670562731,type1,1,1,0,1,1,0
19.806165324021592,7.564231654827964,type2,2,0,1,1,0,1
11.739707991616552,2.8692422303143306,type1,1,1,0,1,1,0
13.085725817902286,2.8128248476299755,type2,2,0,1,1,0,1
16.395474904967372,3.46220799721747,type1,1,1,0,1,1,0
6.913130053154866,4.485281290873765,type1,1,1,0,1,1,0
7.417704541659957,3.892998104450873,type1,1,1,0,1,1,0
7.4525354988995485,0.141081733481142,type1,1,1,0,1,1,0
7.254301029354709,6.36801657188221,type2,2,0,1,1,0,1
17.894783278904814,4.797988949014752,type2,2,0,1,1,0,1
1.8222026416836143,0.5152161742554706,type1,1,1,0,1,1,0
7.483409859660057,1.947439041525646,type1,1,1,0,1,1,0
1.6215543206312288,2.410179415888272,type2,2,0,1,1,0,1
16.163934368518078,8.952617352360958,type2,2,0,1,1,0,1
16.877319692961358,8.94564596993989,type2,2,0,1,1,0,1
0.5884620588270906,5.736912693611382,type1,1,1,0,1,1,0
2.660789365751093,7.405183556569438,type2,2,0,1,1,0,1
19.24383306569521,8.20828471087607,type2,2,0,1,1,0,1
8.986039314335038,6.710216264499465,type1,1,1,0,1,1,0
14.150485611435386,6.489946006588627,type1,1,1,0,1,1,0
3.8701040321146976,7.196164770098605,type1,1,1,0,1,1,0
19.22793328467268,0.2743319871526339,type2,2,0,1,1,0,1
11.095671368744355,4.286268004198407,type1,1,1,0,1,1,0
2.797872644506114,3.3166190843240786,type2,2,0,1,1,0,1
2.020118001016611,8.780672427283188,type1,1,1,0,1,1,0
16.28862295051624,1.6955381320086815,type2,2,0,1,1,0,1
0.3248894039350891,2.681441563738828,type1,1,1,0,1,1,0
4.076842163714083,9.447960384329784,type1,1,1,0,1,1,0
13.30622660702256,5.585596712318031,type2,2,0,1,1,0,1
14.457543710460392,9.667662968875764,type1,1,1,0,1,1,0
7.86940699772469,9.85331290013926,type1,1,1,0,1,1,0
16.031448510145452,4.883298896097935,type2,2,0,1,1,0,1
1.5782832942924996,9.441831283514146,type1,1,1,0,1,1,0
14.401520064892182,1.5731571291015731,type2,2,0,1,1,0,1
8.962510503508769,0.9427491410834988,type1,1,1,0,1,1,0
8.36450683984805,0.8288589883959718,type1,1,1,0,1,1,0
11.93457809610482,2.5026741947719744,type2,2,0,1,1,0,1
10.9310406515354,5.26990338884082,type1,1,1,0,1,1,0
16.079396437929738,4.328785644177894,type2,2,0,1,1,0,1
13.995501840295026,8.644883333013214,type1,1,1,0,1,1,0
14.5278362015275,2.6154481917042705,type2,2,0,1,1,0,1
4.931077678582136,3.2350538295706377,type1,1,1,0,1,1,0
16.469188179558017,4.741259094374439,type2,2,0,1,1,0,1
19.02174179867028,2.846453153419968,type2,2,0,1,1,0,1
17.195745658033744,2.502704606924788,type1,1,1,0,1,1,0
15.773686132687136,2.67290977043091,type2,2,0,1,1,0,1
17.82671637454538,6.144060439766622,type2,2,0,1,1,0,1
9.001389722953556,5.120644314848444,type2,2,0,1,1,0,1
11.867187048295529,8.832755413349343,type1,1,1,0,1,1,0
1.913030249322818,7.621402910040638,type1,1,1,0,1,1,0
14.01832273988764,2.741300613704399,type1,1,1,0,1,1,0
10.58050028995125,9.459419574238956,type2,2,0,1,1,0,1
7.90683849302588,1.9605162139519017,type2,2,0,1,1,0,1
8.672401547055475,7.947186618362744,type1,1,1,0,1,1,0
15.206318189925849,1.355706105406369,type1,1,1,0,1,1,0
5.40493396709008,3.606854211209851,type2,2,0,1,1,0,1
14.000602980587288,1.176654168170591,type1,1,1,0,1,1,0
4.497134826585221,1.853800344354749,type2,2,0,1,1,0,1
