"","x","y","coords.x","coords.y","CellType","ImageNb","aggregatedNeighbors.type1","aggregatedNeighbors.type2","clustered_neighbors"
"273",-17.1072840486977,5.95067114229161,-17.1072840486977,5.95067114229161,"type1","1",1,0,"3"
"274",-19.7827009078182,5.23130045187481,-19.7827009078182,5.23130045187481,"type1","1",1,0,"3"
"275",-16.7034211218161,4.91058583807343,-16.7034211218161,4.91058583807343,"type1","1",1,0,"3"
"276",-13.6240881920353,1.44692920695849,-13.6240881920353,1.44692920695849,"type1","1",1,0,"3"
"277",-4.40813814212016,7.49105144577003,-4.40813814212016,7.49105144577003,"type1","1",1,0,"3"
"278",-5.95008537468977,3.98761220648468,-5.95008537468977,3.98761220648468,"type1","1",1,0,"3"
"279",-0.0863347081716909,6.28292283241869,-0.0863347081716909,6.28292283241869,"type1","1",1,0,"3"
"280",-4.7154572245473,3.42345777411205,-4.7154572245473,3.42345777411205,"type1","1",1,0,"3"
"281",-13.0290784038542,8.66820752360572,-13.0290784038542,8.66820752360572,"type1","1",1,0,"3"
"282",-1.50359847538319,4.0592789077738,-1.50359847538319,4.0592789077738,"type1","1",1,0,"3"
"283",-6.82085476086547,7.34357704807565,-6.82085476086547,7.34357704807565,"type1","1",1,0,"3"
"284",-10.4072868556107,1.97760740308559,-10.4072868556107,1.97760740308559,"type1","1",1,0,"3"
"285",-16.9298155304759,3.97286855223042,-16.9298155304759,3.97286855223042,"type1","1",1,0,"3"
"286",-14.8742963135196,4.06643143413486,-14.8742963135196,4.06643143413486,"type1","1",1,0,"3"
"287",-1.50177825854835,0.885862525697976,-1.50177825854835,0.885862525697976,"type1","1",1,0,"3"
"288",-6.94609001372036,8.74130622152497,-6.94609001372036,8.74130622152497,"type1","1",1,0,"3"
"289",-12.4785475934742,4.2697875300611,-12.4785475934742,4.2697875300611,"type1","1",1,0,"3"
"290",-16.4384269699399,1.51131612396392,-16.4384269699399,1.51131612396392,"type1","1",1,0,"3"
"291",-14.9639287405018,0.565897367867376,-14.9639287405018,0.565897367867376,"type1","1",1,0,"3"
"292",-12.1555008367705,6.3641442288729,-12.1555008367705,6.3641442288729,"type1","1",1,0,"3"
"293",-3.10943870818303,2.07085548535139,-3.10943870818303,2.07085548535139,"type1","1",1,0,"3"
"294",-3.25842739922508,3.40090396660031,-3.25842739922508,3.40090396660031,"type1","1",1,0,"3"
"295",-5.48034764124171,0.110402575298304,-5.48034764124171,0.110402575298304,"type1","1",1,0,"3"
"296",-4.73038087759401,2.15881291422754,-4.73038087759401,2.15881291422754,"type1","1",1,0,"3"
"297",-2.32829511963168,4.84139999006233,-2.32829511963168,4.84139999006233,"type1","1",1,0,"3"
"298",-5.44407776566626,8.57166505876665,-5.44407776566626,8.57166505876665,"type1","1",1,0,"3"
"299",-3.47351641208674,5.23439335384372,-3.47351641208674,5.23439335384372,"type1","1",1,0,"3"
"300",-6.1929442581495,5.84115779109181,-6.1929442581495,5.84115779109181,"type1","1",1,0,"3"
"301",-7.41959124713917,5.44596576924985,-7.41959124713917,5.44596576924985,"type1","1",1,0,"3"
"302",-0.888000271987167,4.24842086585661,-0.888000271987167,4.24842086585661,"type1","1",1,0,"3"
"303",-16.1157084444582,4.27769201962112,-16.1157084444582,4.27769201962112,"type1","1",1,0,"3"
"304",-8.28639937464825,7.75788821833302,-8.28639937464825,7.75788821833302,"type1","1",1,0,"3"
"305",-12.3130327991164,9.43726307030728,-12.3130327991164,9.43726307030728,"type1","1",1,0,"3"
"306",-17.4124883783073,6.93296835303369,-17.4124883783073,6.93296835303369,"type1","1",1,0,"3"
"307",-16.5913264426423,1.82200207955199,-16.5913264426423,1.82200207955199,"type1","1",1,0,"3"
"308",-18.6836082649047,2.19517911618433,-18.6836082649047,2.19517911618433,"type1","1",1,0,"3"
"309",-19.9935651823969,0.344994243893511,-19.9935651823969,0.344994243893511,"type1","1",1,0,"3"
"310",-17.370961836324,4.14542815634098,-17.370961836324,4.14542815634098,"type1","1",1,0,"3"
"311",-11.7304004430984,6.77321217912111,-11.7304004430984,6.77321217912111,"type1","1",1,0,"3"
"312",-5.30515391778775,8.6767700271616,-5.30515391778775,8.6767700271616,"type1","1",1,0,"3"
"313",-19.4557869882515,0.832649061398907,-19.4557869882515,0.832649061398907,"type1","1",1,0,"3"
"314",-6.03968247369801,3.50776741862584,-6.03968247369801,3.50776741862584,"type1","1",1,0,"3"
"315",-5.97467743206509,1.70438579585455,-5.97467743206509,1.70438579585455,"type1","1",1,0,"3"
"316",-2.24862718616385,9.29859322517176,-2.24862718616385,9.29859322517176,"type1","1",1,0,"3"
"317",-7.22115812354559,2.9742026227035,-7.22115812354559,2.9742026227035,"type1","1",1,0,"3"
"318",-15.4481207899748,9.38481296733343,-15.4481207899748,9.38481296733343,"type1","1",1,0,"3"
"319",-9.33462672000897,3.41052444187549,-9.33462672000897,3.41052444187549,"type1","1",1,0,"3"
"320",-18.0802550737673,9.22884077919383,-18.0802550737673,9.22884077919383,"type1","1",1,0,"3"
"321",-9.5865093607468,4.44200709391324,-9.5865093607468,4.44200709391324,"type1","1",1,0,"3"
"322",-4.87778812481478,6.87902490318412,-4.87778812481478,6.87902490318412,"type1","1",1,0,"3"
"323",-9.27285785863753,7.87506730408054,-9.27285785863753,7.87506730408054,"type1","1",1,0,"3"
"324",-12.8093944665346,8.74640500199679,-12.8093944665346,8.74640500199679,"type1","1",1,0,"3"
"325",-17.5927260631484,1.73433496261182,-17.5927260631484,1.73433496261182,"type1","1",1,0,"3"
"326",-17.8696354610206,6.13222839575793,-17.8696354610206,6.13222839575793,"type1","1",1,0,"3"
"327",-7.90321472316427,2.09765216867207,-7.90321472316427,2.09765216867207,"type1","1",1,0,"3"
"328",-19.7316785140419,6.66135201907745,-19.7316785140419,6.66135201907745,"type1","1",1,0,"3"
"329",-17.4451111469829,4.07300006870864,-17.4451111469829,4.07300006870864,"type1","1",1,0,"3"
"330",-6.2723839612889,8.38537567746124,-6.2723839612889,8.38537567746124,"type1","1",1,0,"3"
"331",-19.8296178227832,4.92194069190399,-19.8296178227832,4.92194069190399,"type1","1",1,0,"3"
"332",-2.46447337638945,8.67217108217321,-2.46447337638945,8.67217108217321,"type1","1",1,0,"3"
"333",-18.8179270558425,4.71199069364189,-18.8179270558425,4.71199069364189,"type1","1",1,0,"3"
"334",-4.18629967637176,9.5803449219829,-4.18629967637176,9.5803449219829,"type1","1",1,0,"3"
"335",-11.5446208795335,0.0675760720301121,-11.5446208795335,0.0675760720301121,"type1","1",1,0,"3"
"336",-8.78022585002788,6.47670916823127,-8.78022585002788,6.47670916823127,"type1","1",1,0,"3"
"337",-15.4572294859701,1.10442965008722,-15.4572294859701,1.10442965008722,"type1","1",1,0,"3"
"338",-15.9517505427294,5.56204234604388,-15.9517505427294,5.56204234604388,"type1","1",1,0,"3"
"339",-7.01918196468522,5.15770958873104,-7.01918196468522,5.15770958873104,"type1","1",1,0,"3"
"340",-11.6086207727486,8.98742679688537,-11.6086207727486,8.98742679688537,"type1","1",1,0,"3"
"341",-8.6449030123227,2.66738403403754,-8.6449030123227,2.66738403403754,"type1","1",1,0,"3"
"342",-9.18859232372102,1.89361611926114,-9.18859232372102,1.89361611926114,"type1","1",1,0,"3"
"343",-9.26106533680822,0.744796812005309,-9.26106533680822,0.744796812005309,"type1","1",1,0,"3"
"344",-17.4339150641258,7.99774610096539,-17.4339150641258,7.99774610096539,"type1","1",1,0,"3"
"345",-8.06331300975259,1.36656820354951,-8.06331300975259,1.36656820354951,"type1","1",1,0,"3"
"346",-11.6455605890613,4.69548240500431,-11.6455605890613,4.69548240500431,"type1","1",1,0,"3"
"347",-15.8844823150081,6.63352943163235,-15.8844823150081,6.63352943163235,"type1","1",1,0,"3"
"348",-14.7182392007849,1.73229286372427,-14.7182392007849,1.73229286372427,"type1","1",1,0,"3"
"349",-11.9809310479512,5.59709625527951,-11.9809310479512,5.59709625527951,"type1","1",1,0,"3"
"350",-6.53783069981424,3.85741324953077,-6.53783069981424,3.85741324953077,"type1","1",1,0,"3"
"351",-19.5599132008991,4.45692662479585,-19.5599132008991,4.45692662479585,"type1","1",1,0,"3"
"352",-13.7665747424632,6.25190643974848,-13.7665747424632,6.25190643974848,"type1","1",1,0,"3"
"353",-19.4973676768966,6.10706301245752,-19.4973676768966,6.10706301245752,"type1","1",1,0,"3"
"354",-6.76599444780604,6.38274253530949,-6.76599444780604,6.38274253530949,"type1","1",1,0,"3"
"355",-19.9870183492219,7.57604797021369,-19.9870183492219,7.57604797021369,"type1","1",1,0,"3"
"356",-7.36864902057089,3.08582987318454,-7.36864902057089,3.08582987318454,"type1","1",1,0,"3"
"357",-14.3823991626573,4.1761427196555,-14.3823991626573,4.1761427196555,"type1","1",1,0,"3"
"358",-1.54062700707896,8.28204356063261,-1.54062700707896,8.28204356063261,"type1","1",1,0,"3"
"359",-4.24307315933988,5.36522355261865,-4.24307315933988,5.36522355261865,"type1","1",1,0,"3"
"360",-4.12717037017206,6.27790777454446,-4.12717037017206,6.27790777454446,"type1","1",1,0,"3"
"361",-17.5144911513155,9.00415849299153,-17.5144911513155,9.00415849299153,"type1","1",1,0,"3"
"362",-15.3718823713287,8.66521993681232,-15.3718823713287,8.66521993681232,"type1","1",1,0,"3"
"363",-0.97050721627053,6.19417127442205,-0.97050721627053,6.19417127442205,"type1","1",1,0,"3"
"364",-19.8011588971556,5.05551469235825,-19.8011588971556,5.05551469235825,"type1","1",1,0,"3"
"365",-13.5383129279604,8.11965826046481,-13.5383129279604,8.11965826046481,"type1","1",1,0,"3"
"366",-14.8731498315697,4.69407111453171,-14.8731498315697,4.69407111453171,"type1","1",1,0,"3"
"367",-12.1980362086853,9.06886058646357,-12.1980362086853,9.06886058646357,"type1","1",1,0,"3"
"368",-3.981436257379,6.96379258804532,-3.981436257379,6.96379258804532,"type1","1",1,0,"3"
"369",-6.45793354545482,3.20703007609423,-6.45793354545482,3.20703007609423,"type1","1",1,0,"3"
"370",-11.9023237910666,8.32956833375308,-11.9023237910666,8.32956833375308,"type1","1",1,0,"3"
"371",-17.3759402037059,9.62171435320474,-17.3759402037059,9.62171435320474,"type1","1",1,0,"3"
"372",-4.3011571647738,9.3972609285033,-4.3011571647738,9.3972609285033,"type1","1",1,0,"3"
"373",-3.63700998317388,7.06718805188168,-3.63700998317388,7.06718805188168,"type1","1",1,0,"3"
"374",-6.85524332466314,2.08412267357074,-6.85524332466314,2.08412267357074,"type1","1",1,0,"3"
"375",-12.6566199105933,9.57996027751201,-12.6566199105933,9.57996027751201,"type1","1",1,0,"3"
"376",-18.3761689451825,3.14838701741998,-18.3761689451825,3.14838701741998,"type1","1",1,0,"3"
"377",-7.10248921121988,9.21522160830071,-7.10248921121988,9.21522160830071,"type1","1",1,0,"3"
"378",-11.3267209024339,2.80478872483636,-11.3267209024339,2.80478872483636,"type1","1",1,0,"3"
"379",-8.61815418964203,1.85511447575701,-8.61815418964203,1.85511447575701,"type1","1",1,0,"3"
"380",-16.1130966186844,7.89163375754191,-16.1130966186844,7.89163375754191,"type1","1",1,0,"3"
"381",-16.5383454136176,1.96104164493985,-16.5383454136176,1.96104164493985,"type1","1",1,0,"3"
"382",-10.0269786014098,2.90883562149021,-10.0269786014098,2.90883562149021,"type1","1",1,0,"3"
"383",-16.2497328094102,6.10042726158492,-16.2497328094102,6.10042726158492,"type1","1",1,0,"3"
"384",-3.94545590685006,5.66895500184478,-3.94545590685006,5.66895500184478,"type1","1",1,0,"3"
"385",-10.8926272695481,4.59441458577485,-10.8926272695481,4.59441458577485,"type1","1",1,0,"3"
"386",-8.85580728439685,2.91143737241328,-8.85580728439685,2.91143737241328,"type1","1",1,0,"3"
"387",-2.78559895812129,9.15247603740535,-2.78559895812129,9.15247603740535,"type1","1",1,0,"3"
"388",-1.79818073127777,3.34716052451202,-1.79818073127777,3.34716052451202,"type1","1",1,0,"3"
"389",-12.7327121156773,8.77550860223199,-12.7327121156773,8.77550860223199,"type1","1",1,0,"3"
"390",-0.593788685949235,4.91843417075074,-0.593788685949235,4.91843417075074,"type1","1",1,0,"3"
"391",-1.9680992078075,0.543474086038668,-1.9680992078075,0.543474086038668,"type1","1",1,0,"3"
"392",-15.5971262092355,5.03909370487023,-15.5971262092355,5.03909370487023,"type1","1",1,0,"3"
"393",-13.6692042166581,5.30042411117832,-13.6692042166581,5.30042411117832,"type1","1",1,0,"3"
"394",-16.8959944451012,4.93996642158733,-16.8959944451012,4.93996642158733,"type1","1",1,0,"3"
"395",-7.11668534537398,4.16182784108038,-7.11668534537398,4.16182784108038,"type1","1",1,0,"3"
"396",-14.8467369666242,7.1810504143831,-14.8467369666242,7.1810504143831,"type1","1",1,0,"3"
"397",-14.0090068313385,5.19473149284635,-14.0090068313385,5.19473149284635,"type1","1",1,0,"3"
"398",-16.6064375519663,9.38826186986626,-16.6064375519663,9.38826186986626,"type1","1",1,0,"3"
"399",-17.8942535256597,2.49156774078006,-17.8942535256597,2.49156774078006,"type1","1",1,0,"3"
"400",-13.1156818781589,1.70388676824974,-13.1156818781589,1.70388676824974,"type1","1",1,0,"3"
"401",-15.9673933725803,9.46880245874045,-15.9673933725803,9.46880245874045,"type1","1",1,0,"3"
"402",-8.64374854614845,8.49472913497732,-8.64374854614845,8.49472913497732,"type1","1",1,0,"3"
"403",-12.8094113704128,5.73978803929867,-12.8094113704128,5.73978803929867,"type1","1",1,0,"3"
"404",-5.4262299589039,1.08603324113573,-5.4262299589039,1.08603324113573,"type1","1",1,0,"3"
"405",-19.6347801142513,0.0275862600814091,-19.6347801142513,0.0275862600814091,"type1","1",1,0,"3"
"406",-11.6098260938661,1.49621514738052,-11.6098260938661,1.49621514738052,"type1","1",1,0,"3"
"407",-12.5427345662223,5.20855075023234,-12.5427345662223,5.20855075023234,"type1","1",1,0,"3"
"408",-2.04881812098228,4.5733871437839,-2.04881812098228,4.5733871437839,"type1","1",1,0,"3"
"409",-9.88688082682346,0.770424266303813,-9.88688082682346,0.770424266303813,"type1","1",1,0,"3"
"410",-11.3961437962135,6.56968738412683,-11.3961437962135,6.56968738412683,"type1","1",1,0,"3"
"411",-18.9141513184882,5.99597184061739,-18.9141513184882,5.99597184061739,"type1","1",1,0,"3"
"412",-16.2836068622064,6.49538204520187,-16.2836068622064,6.49538204520187,"type1","1",1,0,"3"
"413",-15.7830381428273,1.52494458067213,-15.7830381428273,1.52494458067213,"type1","1",1,0,"3"
"414",-18.0653828604969,0.10958171498363,-18.0653828604969,0.10958171498363,"type1","1",1,0,"3"
"415",-5.27090999349076,6.38275632112045,-5.27090999349076,6.38275632112045,"type1","1",1,0,"3"
"416",-17.7287468474015,7.03186888403425,-17.7287468474015,7.03186888403425,"type1","1",1,0,"3"
"417",-4.12179592790817,7.085513676645,-4.12179592790817,7.085513676645,"type1","1",1,0,"3"
"418",-1.38102278960245,3.05501076695796,-1.38102278960245,3.05501076695796,"type1","1",1,0,"3"
"419",-16.621728875481,9.05939129630805,-16.621728875481,9.05939129630805,"type1","1",1,0,"3"
"420",-18.6191104361227,9.71369302783022,-18.6191104361227,9.71369302783022,"type1","1",1,0,"3"
"421",-0.399373133019452,7.848808628549,-0.399373133019452,7.848808628549,"type1","1",1,0,"3"
"422",-12.4660263902442,3.97983705292084,-12.4660263902442,3.97983705292084,"type1","1",1,0,"3"
"423",-14.7461477061034,6.40357314422052,-14.7461477061034,6.40357314422052,"type1","1",1,0,"3"
"424",-1.07509660038653,9.48478291094028,-1.07509660038653,9.48478291094028,"type1","1",1,0,"3"
"425",-10.6355154276386,6.60283004887502,-10.6355154276386,6.60283004887502,"type1","1",1,0,"3"
"426",-6.20614565187582,4.73647498783218,-6.20614565187582,4.73647498783218,"type1","1",1,0,"3"
"427",-5.09002330766251,2.62980501974161,-5.09002330766251,2.62980501974161,"type1","1",1,0,"3"
"428",-11.8854427669928,9.60503593690344,-11.8854427669928,9.60503593690344,"type1","1",1,0,"3"
"429",-19.3510224972798,6.191098029592,-19.3510224972798,6.191098029592,"type1","1",1,0,"3"
"430",-9.82385991466802,1.12762504630272,-9.82385991466802,1.12762504630272,"type1","1",1,0,"3"
"431",-3.16139061720991,5.31656740446869,-3.16139061720991,5.31656740446869,"type1","1",1,0,"3"
"432",-11.6366642694145,6.26477429543959,-11.6366642694145,6.26477429543959,"type1","1",1,0,"3"
"433",-16.1534699366753,1.5669590681355,-16.1534699366753,1.5669590681355,"type1","1",1,0,"3"
"434",-13.151072933564,1.80667015299449,-13.151072933564,1.80667015299449,"type1","1",1,0,"3"
"435",-1.35796905945141,3.10150230816701,-1.35796905945141,3.10150230816701,"type1","1",1,0,"3"
"436",-12.1632776296776,7.87358837105022,-12.1632776296776,7.87358837105022,"type1","1",1,0,"3"
"437",-12.3034502475573,6.29741893640811,-12.3034502475573,6.29741893640811,"type1","1",1,0,"3"
"438",-11.0856765018668,9.39105059043974,-11.0856765018668,9.39105059043974,"type1","1",1,0,"3"
"439",-7.27504506966301,3.07699459094056,-7.27504506966301,3.07699459094056,"type1","1",1,0,"3"
"440",-19.593680149354,9.84014403263264,-19.593680149354,9.84014403263264,"type1","1",1,0,"3"
"441",-17.6346970726203,7.85457628784284,-17.6346970726203,7.85457628784284,"type1","1",1,0,"3"
"442",-12.1351909108859,9.00510906196077,-12.1351909108859,9.00510906196077,"type1","1",1,0,"3"
"443",-19.1357713142943,0.360596491282388,-19.1357713142943,0.360596491282388,"type1","1",1,0,"3"
"444",-12.7634176529555,8.13564541474434,-12.7634176529555,8.13564541474434,"type1","1",1,0,"3"
"445",-12.7027572961049,3.62735211696175,-12.7027572961049,3.62735211696175,"type1","1",1,0,"3"
"446",-2.58936702283068,4.2169652800154,-2.58936702283068,4.2169652800154,"type1","1",1,0,"3"
"447",-4.90284303981282,5.86863046430545,-4.90284303981282,5.86863046430545,"type1","1",1,0,"3"
"448",-4.08805339872151,7.60344388072512,-4.08805339872151,7.60344388072512,"type1","1",1,0,"3"
"449",-0.615123181385453,9.92165686772422,-0.615123181385453,9.92165686772422,"type1","1",1,0,"3"
"450",-13.3911320572266,0.723184739310921,-13.3911320572266,0.723184739310921,"type1","1",1,0,"3"
"451",-18.0751051388603,4.92775497357675,-18.0751051388603,4.92775497357675,"type1","1",1,0,"3"
"452",-11.385287715403,5.68182602016342,-11.385287715403,5.68182602016342,"type1","1",1,0,"3"
"453",-4.10332355476123,2.72999991140466,-4.10332355476123,2.72999991140466,"type1","1",1,0,"3"
"454",-9.87355677700397,4.75450201582573,-9.87355677700397,4.75450201582573,"type1","1",1,0,"3"
"455",-13.9160041494997,7.20001280434002,-13.9160041494997,7.20001280434002,"type1","1",1,0,"3"
"456",-19.4223133348895,2.21760312979909,-19.4223133348895,2.21760312979909,"type1","1",1,0,"3"
"457",-8.72253746522663,3.25829303048374,-8.72253746522663,3.25829303048374,"type1","1",1,0,"3"
"458",-6.5628007451351,1.69209401903306,-6.5628007451351,1.69209401903306,"type1","1",1,0,"3"
"459",-17.7809448599687,3.42668588805454,-17.7809448599687,3.42668588805454,"type1","1",1,0,"3"
"460",-0.0312877624192218,2.85810874699895,-0.0312877624192218,2.85810874699895,"type1","1",1,0,"3"
"461",-5.94193680004955,2.16536401284866,-5.94193680004955,2.16536401284866,"type1","1",1,0,"3"
"462",-18.1385322624115,8.8413309861806,-18.1385322624115,8.8413309861806,"type1","1",1,0,"3"
"463",-15.2065149747316,8.32255585660559,-15.2065149747316,8.32255585660559,"type1","1",1,0,"3"
"464",-1.20530803577105,8.76550871098893,-1.20530803577105,8.76550871098893,"type1","1",1,0,"3"
"465",-1.72464156387699,2.50186274240219,-1.72464156387699,2.50186274240219,"type1","1",1,0,"3"
"466",-6.30232509028154,0.265972748052908,-6.30232509028154,0.265972748052908,"type1","1",1,0,"3"
"467",-7.3757730610061,4.60715246560755,-7.3757730610061,4.60715246560755,"type1","1",1,0,"3"
"468",-12.9335135296984,8.54837600172223,-12.9335135296984,8.54837600172223,"type1","1",1,0,"3"
"469",-8.44940705740437,8.23800596197706,-8.44940705740437,8.23800596197706,"type1","1",1,0,"3"
"470",-17.5843402159894,4.31471433555385,-17.5843402159894,4.31471433555385,"type1","1",1,0,"3"
"471",-9.07060967930736,0.371540208175854,-9.07060967930736,0.371540208175854,"type1","1",1,0,"3"
"472",-10.6950522244206,3.47177486987975,-10.6950522244206,3.47177486987975,"type1","1",1,0,"3"
"473",-17.2036274886921,3.43898171504548,-17.2036274886921,3.43898171504548,"type1","1",1,0,"3"
"474",-2.68047888074505,3.15210269038628,-2.68047888074505,3.15210269038628,"type1","1",1,0,"3"
"475",-8.4076998649814,1.95869445195742,-8.4076998649814,1.95869445195742,"type1","1",1,0,"3"
"476",-4.32898412854353,1.2339258429355,-4.32898412854353,1.2339258429355,"type1","1",1,0,"3"
"477",-6.71909070139543,6.16800128111911,-6.71909070139543,6.16800128111911,"type1","1",1,0,"3"
"478",-10.183160220265,5.78051845664005,-10.183160220265,5.78051845664005,"type1","1",1,0,"3"
"479",-18.8281335649882,3.68719567916487,-18.8281335649882,3.68719567916487,"type1","1",1,0,"3"
"480",-10.0830984314511,2.37547724111279,-10.0830984314511,2.37547724111279,"type1","1",1,0,"3"
"481",-9.76947934292228,3.55508819496708,-9.76947934292228,3.55508819496708,"type1","1",1,0,"3"
"482",-2.51186937618541,4.34880385890181,-2.51186937618541,4.34880385890181,"type1","1",1,0,"3"
"483",-12.7112481268172,4.49114395752345,-12.7112481268172,4.49114395752345,"type1","1",1,0,"3"
"484",-13.9249098527635,6.54933825181988,-13.9249098527635,6.54933825181988,"type1","1",1,0,"3"
"485",-2.97333799288749,5.96293171979485,-2.97333799288749,5.96293171979485,"type1","1",1,0,"3"
"486",-16.6247015438094,3.38431178089486,-16.6247015438094,3.38431178089486,"type1","1",1,0,"3"
"487",-14.2298167951451,5.87752293031642,-14.2298167951451,5.87752293031642,"type1","1",1,0,"3"
"488",-9.68352907958598,9.89085467044058,-9.68352907958598,9.89085467044058,"type1","1",1,0,"3"
"489",-5.97281066762253,0.752547580430697,-5.97281066762253,0.752547580430697,"type1","1",1,0,"3"
"490",-1.97561889819059,6.30134367836348,-1.97561889819059,6.30134367836348,"type1","1",1,0,"3"
"491",-19.1108761371991,2.23610838936427,-19.1108761371991,2.23610838936427,"type1","1",1,0,"3"
"492",-6.62032008962757,3.58036963867367,-6.62032008962757,3.58036963867367,"type1","1",1,0,"3"
"493",-4.87068516007911,9.61082048689312,-4.87068516007911,9.61082048689312,"type1","1",1,0,"3"
"494",-7.5261865163843,8.70618173181241,-7.5261865163843,8.70618173181241,"type1","1",1,0,"3"
"495",-5.15269370531419,0.910360872267609,-5.15269370531419,0.910360872267609,"type1","1",1,0,"3"
"496",-11.8378873305556,9.62442854798671,-11.8378873305556,9.62442854798671,"type1","1",1,0,"3"
"497",-9.4152269450819,5.05788082833011,-9.4152269450819,5.05788082833011,"type1","1",1,0,"3"
"498",-1.30194722648389,1.96991563181242,-1.30194722648389,1.96991563181242,"type1","1",1,0,"3"
"499",-0.171505520434543,1.96994044495994,-0.171505520434543,1.96994044495994,"type1","1",1,0,"3"
"500",-9.27738985537106,3.00037638153072,-9.27738985537106,3.00037638153072,"type1","1",1,0,"3"
"501",1.69656041381736,7.89701333104957,1.69656041381736,7.89701333104957,"type2","1",0.4,0.6,"5"
"502",11.1425662354324,7.56752580498771,11.1425662354324,7.56752580498771,"type1","1",0.2,0.8,"4"
"503",13.5266492944865,6.01280237306533,13.5266492944865,6.01280237306533,"type2","1",0.6,0.4,"2"
"504",0.985027860526713,1.92336717724948,0.985027860526713,1.92336717724948,"type1","1",1,0,"3"
"505",18.9372690962846,4.38590630390888,18.9372690962846,4.38590630390888,"type2","1",0,1,"4"
"506",12.2837613097834,9.65991487589145,12.2837613097834,9.65991487589145,"type2","1",0.4,0.6,"5"
"507",9.30886120625034,4.19160584186978,9.30886120625034,4.19160584186978,"type2","1",0.6,0.4,"2"
"508",15.4314355894114,1.57960295949922,15.4314355894114,1.57960295949922,"type2","1",0.4,0.6,"5"
"509",5.72896983221335,7.42558347356119,5.72896983221335,7.42558347356119,"type1","1",0.6,0.4,"2"
"510",19.2602669484948,7.52094356354553,19.2602669484948,7.52094356354553,"type2","1",0,1,"4"
"511",1.58976461891843,2.35040246034768,1.58976461891843,2.35040246034768,"type1","1",0.8,0.2,"1"
"512",11.2125961566444,7.7238176597209,11.2125961566444,7.7238176597209,"type2","1",0.4,0.6,"5"
"513",14.3980843238923,4.85381591738151,14.3980843238923,4.85381591738151,"type2","1",0,1,"4"
"514",18.5850630561946,7.62587038013162,18.5850630561946,7.62587038013162,"type2","1",0,1,"4"
"515",12.0372342835244,5.40221965126698,12.0372342835244,5.40221965126698,"type2","1",0.6,0.4,"2"
"516",8.50824998379639,1.81508541909231,8.50824998379639,1.81508541909231,"type1","1",0.6,0.4,"2"
"517",15.6811923186717,3.5188626998983,15.6811923186717,3.5188626998983,"type2","1",0.2,0.8,"4"
"518",16.0081060725584,5.32305176406238,16.0081060725584,5.32305176406238,"type2","1",0,1,"4"
"519",3.93567944820081,1.14012106265553,3.93567944820081,1.14012106265553,"type1","1",1,0,"3"
"520",14.0147043659953,3.06321620535384,14.0147043659953,3.06321620535384,"type2","1",0.8,0.2,"1"
"521",6.44650754681186,5.5083520023788,6.44650754681186,5.5083520023788,"type1","1",0.8,0.2,"1"
"522",11.4612332698807,1.04633497577898,11.4612332698807,1.04633497577898,"type1","1",0.6,0.4,"2"
"523",9.9983433612247,3.96389857408438,9.9983433612247,3.96389857408438,"type2","1",0.6,0.4,"2"
"524",19.1558018034821,0.0180204180090015,19.1558018034821,0.0180204180090015,"type2","1",0,1,"4"
"525",16.2123223363767,6.36539544771794,16.2123223363767,6.36539544771794,"type2","1",0.4,0.6,"5"
"526",11.4480102224933,2.58356223094133,11.4480102224933,2.58356223094133,"type1","1",0.2,0.8,"4"
"527",4.81518350324256,8.19840450628206,4.81518350324256,8.19840450628206,"type1","1",0.8,0.2,"1"
"528",8.13955630191295,8.37019257156557,8.13955630191295,8.37019257156557,"type2","1",0.8,0.2,"1"
"529",9.5893234224295,7.66207872053446,9.5893234224295,7.66207872053446,"type1","1",0.6,0.4,"2"
"530",19.9144005605769,0.961465902345312,19.9144005605769,0.961465902345312,"type2","1",0,1,"4"
"531",17.5534955150344,6.93824872999686,17.5534955150344,6.93824872999686,"type2","1",0.2,0.8,"4"
"532",7.46448108562944,0.897034624756894,7.46448108562944,0.897034624756894,"type2","1",0.8,0.2,"1"
"533",8.63175428712763,1.54127607741409,8.63175428712763,1.54127607741409,"type1","1",0.8,0.2,"1"
"534",17.307766538989,1.80792809782518,17.307766538989,1.80792809782518,"type2","1",0,1,"4"
"535",0.12623786496744,9.54796172196412,0.12623786496744,9.54796172196412,"type1","1",1,0,"3"
"536",4.37108995119782,4.43229797508478,4.37108995119782,4.43229797508478,"type2","1",1,0,"3"
"537",0.907481209007781,8.28864688152157,0.907481209007781,8.28864688152157,"type1","1",0.8,0.2,"1"
"538",0.276190031962926,4.39140780756975,0.276190031962926,4.39140780756975,"type1","1",1,0,"3"
"539",7.50500916257876,7.60040501572601,7.50500916257876,7.60040501572601,"type1","1",0.6,0.4,"2"
"540",13.6343671655962,5.32447538203748,13.6343671655962,5.32447538203748,"type2","1",0.2,0.8,"4"
"541",12.9607693697596,4.89044870331061,12.9607693697596,4.89044870331061,"type2","1",0.4,0.6,"5"
"542",5.92464967291897,6.29161846979934,5.92464967291897,6.29161846979934,"type2","1",0.8,0.2,"1"
"543",8.76588102867774,2.9538915735081,8.76588102867774,2.9538915735081,"type1","1",0.2,0.8,"4"
"544",2.50463423980384,4.4293066151677,2.50463423980384,4.4293066151677,"type1","1",0.8,0.2,"1"
